블루오션_랭킹,q2_score,q1_score,q2_residual_score,q2_supply_score,q1_residual_score,q1_supply_score,상권_코드,상권_코드_명,상권유형,residual_latest,residual_avg,supply_shortage,cafe_revenue_per_store,카페음료_점포수,찻집수_latest,매출_latest,사분면,구조적블루오션,unified_score,집객시설_수_pct,총_직장_인구_수_pct,월_평균_소득_금액_pct,총_가구_수_pct,카페_검색지수_pct,지하철_노선_수_raw,지하철_노선_수_pct,지하철_역_목록,집객시설_수_raw,총_직장_인구_수_raw,월_평균_소득_금액_raw,총_가구_수_raw,카페_검색지수_raw
58,0.3255308880308881,0.7830598455598456,0.0424710424710425,0.6085907335907337,0.9575289575289576,0.6085907335907337,3110572,서강대역 1번,골목상권,2.142814690061765,2.165405122254989,1.0,27671222.330097087,24.75,0,712533975,Q1_검증시장공백,False,0.7830598455598456,80.21235521235522,66.6988416988417,55.6949806949807,68.33976833976834,3.4266409266409266,1,31.467181467181465,"nan 서강대역, 2호선 신촌역",37.0,1405.0,2708190.0,1977.0,0.0977233333333333
59,0.3203547297297297,0.781744691119691,0.0386100386100386,0.6020994208494208,0.9613899613899614,0.6020994208494208,3110124,뚝섬역교차로,골목상권,2.171345508153813,2.106297412983149,1.0,46994920.43010753,10.625,0,546315950,Q1_검증시장공백,False,0.781744691119691,13.36872586872587,70.75289575289575,23.262548262548265,16.843629343629342,94.78764478764478,1,31.467181467181465,2호선 뚝섬역,6.0,1666.0,2380327.0,458.0,6.184513333333332
60,0.3646476833976834,0.7816361003861004,0.0830115830115829,0.6462837837837838,0.916988416988417,0.6462837837837838,3110545,마포구청역 1번,골목상권,1.7615941703847575,1.7809254586569812,1.0,72538084.2264151,5.625,0,480564808,Q1_검증시장공백,False,0.7816361003861004,16.312741312741313,56.32239382239382,75.57915057915058,96.04247104247105,28.28185328185328,1,31.467181467181465,6호선 마포구청역,7.0,909.0,3104353.0,4573.0,0.62361
61,0.4261402027027027,0.7813525579150579,0.1447876447876448,0.7074927606177606,0.8552123552123552,0.7074927606177606,3111075,굽은다리역 2번,골목상권,1.3024788516882817,1.2291279510259396,1.0,97378762.5,1.4444444444444444,0,238036975,Q1_검증시장공백,False,0.7813525579150579,20.125482625482626,21.91119691119691,26.44787644787645,69.01544401544402,21.862934362934364,2,72.77992277992279,"5호선 굽은다리역, 5호선 명일역, 8호선 암사역",8.0,304.0,2410851.0,2006.0,0.51187
62,0.3775820463320463,0.7810569498069497,0.0965250965250965,0.6586389961389961,0.9034749034749034,0.6586389961389961,3110663,우장산롯데캐슬아파트앞,골목상권,1.6874933719789098,1.808212074829955,1.0,43062400.0,6.375,0,317585200,Q1_검증시장공백,False,0.7810569498069497,7.866795366795366,40.2992277992278,69.5945945945946,25.0,55.501930501930495,2,72.77992277992279,"9호선 가양역, 5호선 발산역, 5호선 우장산역, 9호선 등촌역",4.0,541.0,2978848.0,634.0,1.3051233333333334
63,0.3414333976833977,0.7806225868725869,0.0608108108108108,0.6220559845559847,0.9391891891891893,0.6220559845559847,3110439,당고개역 5번,골목상권,1.932778751602936,0.9619261521658916,1.0,80500000.0,3.0,0,322000000,Q1_검증시장공백,False,0.7806225868725869,41.891891891891895,8.349420849420849,3.474903474903475,62.5,1.8822393822393824,1,31.467181467181465,"nan 당고개역, 4호선 상계역",14.0,141.0,2144653.0,1694.0,0.0298666666666666
64,0.3819256756756756,0.7796090733590733,0.1023166023166023,0.661534749034749,0.8976833976833977,0.661534749034749,3130273,남성사계시장(남성시장),전통시장,1.6526652464103506,1.576378958925846,1.0,72117412.13793103,8.666666666666666,0,697134984,Q1_검증시장공백,False,0.7796090733590733,78.86100386100387,27.50965250965251,25.965250965250963,17.664092664092664,93.82239382239382,3,92.76061776061776,"7호선 이수역, 7호선 남성역, 7호선 내방역, 2호선, 4호선 사당역",35.0,380.0,2405264.0,476.0,5.904236666666667
65,0.3037162162162162,0.7795849420849421,0.0241312741312741,0.5833011583011584,0.975868725868726,0.5833011583011584,3110509,연희대우아파트앞,골목상권,2.47547121653642,2.1646590784369213,1.0,59068151.94805194,18.25,0,1137061925,Q1_검증시장공백,False,0.7795849420849421,47.924710424710426,29.295366795366796,67.95366795366795,75.57915057915058,95.6081081081081,2,72.77992277992279,"2호선 홍대입구역, 2호선 신촌역, nan 서강대역, nan 경의중앙 신촌역, 6호선 광흥창역",16.0,398.0,2933791.0,2303.0,6.541496666666667
66,0.3438706563706564,0.7791988416988416,0.0646718146718147,0.6230694980694981,0.9353281853281852,0.6230694980694981,3110842,흑리단길,골목상권,1.9159465034057737,1.9302414024328007,1.0,30062661.33333333,9.875,0,326931442,Q1_검증시장공백,False,0.7791988416988416,41.891891891891895,0.9652509652509652,30.984555984555982,9.99034749034749,8.976833976833976,0,3.2335907335907335,,14.0,22.0,2454450.0,310.0,0.2596199999999999
67,0.3409507722007722,0.7791747104247104,0.0617760617760617,0.6201254826254827,0.9382239382239382,0.6201254826254827,3110409,창동역 2번,골목상권,1.9253868648682089,1.9929082878862208,1.0,40300921.82608695,10.5,0,463460601,Q1_검증시장공백,False,0.7791747104247104,38.56177606177606,61.77606177606177,60.810810810810814,48.26254826254826,55.98455598455598,2,72.77992277992279,"1호선, 4호선 창동역",13.0,1140.0,2789181.0,1231.0,1.3408933333333335
68,0.3016529922779922,0.7784869691119691,0.0231660231660231,0.5801399613899614,0.9768339768339768,0.5801399613899614,3110137,성수초등학교,골목상권,2.488271994734294,2.0872724237902345,1.0,43841712.40356083,41.125,0,1846832135,Q1_검증시장공백,False,0.7784869691119691,53.52316602316603,92.56756756756756,81.94980694980694,36.1003861003861,99.03474903474904,2,72.77992277992279,"2호선 성수역, 2호선, 7호선 건대입구역, 7호선 어린이대공원역, 2호선 뚝섬역",18.0,11919.0,3333473.0,916.0,11.357823333333334
69,0.3945222007722007,0.777726833976834,0.1167953667953668,0.6722490347490346,0.8832046332046332,0.6722490347490346,3110421,석계역 1번,골목상권,1.5625399968414584,1.442379626270779,1.0,69818660.55,3.4444444444444446,0,310305158,Q1_검증시장공백,False,0.777726833976834,59.74903474903475,30.453667953667953,47.39382239382239,11.293436293436294,51.592664092664094,2,72.77992277992279,"1호선, 6호선 석계역",21.0,415.0,2616617.0,335.0,1.1498666666666668
70,0.4093749999999999,0.7771356177606177,0.1322393822393822,0.6865106177606177,0.8677606177606177,0.6865106177606177,3120238,방이역,발달상권,1.4021462147919266,1.2458233508673342,1.0,221058156.8219178,8.125,0,2017155681,Q1_검증시장공백,False,0.7771356177606177,84.99034749034749,65.34749034749035,59.26640926640927,7.4324324324324325,76.15830115830116,1,31.467181467181465,5호선 방이역,45.0,1298.0,2768483.0,249.0,2.7706733333333333
71,0.4072152509652509,0.7759411196911197,0.1312741312741312,0.6831563706563706,0.8687258687258688,0.6831563706563706,3130235,대명여울빛거리시장(대명시장),전통시장,1.424236140056582,1.386762409112137,1.0,71601247.17948718,3.875,0,349056080,Q1_검증시장공백,False,0.7759411196911197,79.44015444015444,50.0,19.401544401544403,25.28957528957529,58.059845559845556,0,3.2335907335907335,,36.0,727.0,2345150.0,637.0,1.3674499999999998
72,0.2964285714285714,0.7751930501930502,0.0212355212355211,0.5716216216216217,0.9787644787644788,0.5716216216216217,3110337,아카데미하우스,골목상권,2.5408207968216985,2.5190626617980687,1.0,51314290.46728972,12.375,0,686328635,Q1_검증시장공백,False,0.7751930501930502,47.924710424710426,33.73552123552124,32.239382239382245,48.166023166023166,0.9652509652509652,0,3.2335907335907335,"nan 4.19민주묘지역, nan 가오리역, nan 솔밭공원역",16.0,454.0,2464337.0,1227.0,0.01069
73,0.347405888030888,0.7750120656370656,0.0723938223938224,0.6224179536679536,0.9276061776061776,0.6224179536679536,3120002,서촌(경복궁역),발달상권,1.8685277180072823,1.821708822813996,1.0,59474325.20204978,74.88888888888889,0,4513440457,Q1_검증시장공백,False,0.7750120656370656,84.45945945945947,80.3088803088803,87.64478764478764,27.50965250965251,82.33590733590734,3,92.76061776061776,"5호선 광화문역, 3호선 독립문역, 1호선 종각역",43.0,3194.0,3592649.0,697.0,3.383226666666667
74,0.3543375965250965,0.7742217664092665,0.0801158301158301,0.628559362934363,0.91988416988417,0.628559362934363,3130106,중랑동부시장,전통시장,1.779410954841488,1.7916654664243916,1.0,57342217.084745765,6.375,0,422898851,Q1_검증시장공백,False,0.7742217664092665,57.818532818532816,24.324324324324326,7.5289575289575295,34.74903474903475,32.48069498069498,1,31.467181467181465,"nan 중랑역, 7호선 상봉역",20.0,341.0,2222083.0,891.0,0.69663
75,0.2891650579150578,0.7737210424710425,0.0154440154440154,0.5628861003861003,0.9845559845559846,0.5628861003861003,3110566,경의선책거리,골목상권,2.718474960982565,2.6193179022769435,1.0,26339742.003120124,79.125,0,2110471828,Q1_검증시장공백,False,0.7737210424710425,75.4826254826255,71.42857142857143,72.00772200772201,46.71814671814672,95.6081081081081,2,72.77992277992279,"2호선 홍대입구역, 2호선 신촌역, nan 서강대역, 6호선 광흥창역, 6호선 상수역",31.0,1765.0,3010858.0,1189.0,6.541496666666667
76,0.3926640926640926,0.772972972972973,0.1196911196911196,0.6656370656370656,0.8803088803088803,0.6656370656370656,3110435,서울과학기술대,골목상권,1.544994327062568,1.6642142682171177,1.0,40574451.44680851,4.222222222222222,0,211888802,Q1_검증시장공백,False,0.772972972972973,2.557915057915058,7.915057915057915,47.68339768339768,4.1505791505791505,56.46718146718147,3,92.76061776061776,"7호선 공릉역, 6호선, 7호선 태릉입구역, 6호선 화랑대역, 1호선 광운대역",2.0,132.0,2618149.0,140.0,1.3611766666666665
77,0.2969111969111969,0.7718146718146719,0.025096525096525,0.5687258687258687,0.974903474903475,0.5687258687258687,3110569,홍대땡땡거리,골목상권,2.4709390242918303,2.661246167417445,1.0,20954478.27018633,34.77777777777778,0,749704667,Q1_검증시장공백,False,0.7718146718146719,20.125482625482626,47.39382239382239,43.33976833976834,55.115830115830114,3.4266409266409266,2,72.77992277992279,"nan 서강대역, 2호선 신촌역, 2호선 홍대입구역, 6호선 광흥창역",8.0,661.0,2574890.0,1442.0,0.0977233333333333
78,0.3248431467181467,0.7717543436293437,0.053088803088803,0.5965974903474903,0.946911196911197,0.5965974903474903,3110300,삼선동주민센터,골목상권,2.043845813252613,2.10235017184728,1.0,31771267.27927928,26.75,0,881652667,Q1_검증시장공백,False,0.7717543436293437,61.58301158301158,41.16795366795367,33.108108108108105,85.23166023166023,69.44980694980694,2,72.77992277992279,"6호선 보문역, 4호선 성신여대입구역, 6호선 안암역, 6호선 창신역, 4호선 한성대입구역",22.0,551.0,2475089.0,3082.0,1.89149
79,0.3180863899613899,0.7707890926640928,0.0472972972972972,0.5888754826254826,0.9527027027027029,0.5888754826254826,3110212,답십리초등학교,골목상권,2.09255880324276,2.0525102721426807,1.0,35542230.0,12.0,0,462048990,Q1_검증시장공백,False,0.7707890926640928,65.3957528957529,36.58301158301158,9.073359073359073,49.034749034749034,22.635135135135133,1,31.467181467181465,5호선 답십리역,24.0,491.0,2236709.0,1256.0,0.5122366666666667
80,0.3962053571428571,0.7697574806949807,0.1264478764478764,0.6659628378378379,0.8735521235521235,0.6659628378378379,3110714,구로4동주민센터,골목상권,1.4708696670354122,1.4669288324851866,1.0,102218426.65384616,1.8888888888888888,0,295297677,Q1_검증시장공백,False,0.7697574806949807,81.75675675675676,20.27027027027027,24.517374517374517,67.66409266409266,35.32818532818533,3,92.76061776061776,"2호선, 7호선 대림역, 7호선 남구로역, 2호선 구로디지털단지역, 1호선 구로역",39.0,287.0,2390665.0,1942.0,0.75121
81,0.3771235521235521,0.7670849420849422,0.11003861003861,0.6442084942084942,0.88996138996139,0.6442084942084942,3110457,예일여고,골목상권,1.6091249929340847,1.5967932262577744,1.0,64347222.56410257,3.875,0,313692710,Q1_검증시장공백,False,0.7670849420849422,31.177606177606176,43.48455598455598,37.83783783783784,71.42857142857143,25.193050193050194,1,31.467181467181465,6호선 구산역,11.0,582.0,2517789.0,2128.0,0.5306766666666666
82,0.3530646718146718,0.764261583011583,0.0888030888030888,0.6173262548262548,0.9111969111969112,0.6173262548262548,3110210,서울시립대,골목상권,1.7370441419933087,2.032576495731721,1.0,30073716.13186813,10.375,0,342088521,Q1_검증시장공백,False,0.764261583011583,41.891891891891895,20.656370656370658,38.706563706563706,71.71814671814671,71.28378378378379,1,31.467181467181465,"1호선 회기역, 1호선 외대앞역",14.0,291.0,2527464.0,2136.0,2.0106066666666664
83,0.3842905405405404,0.7636341698841698,0.1206563706563706,0.6479247104247103,0.8793436293436293,0.6479247104247103,3120031,을지로3가역,발달상권,1.5383592064097336,1.529428584648716,1.0,85151282.57504521,68.125,0,5886082408,Q1_검증시장공백,False,0.7636341698841698,92.08494208494209,93.53281853281852,86.77606177606178,48.88996138996139,67.08494208494209,5,99.13127413127413,"2호선, 3호선 을지로3가역, 1호선, 3호선, 5호선 종로3가역, 2호선, 5호선 을지로4가역, 3호선, 4호선 충무로역",70.0,13468.0,3522189.0,1252.0,1.7236933333333333
84,0.2729971042471042,0.7633445945945946,0.0096525096525096,0.5363416988416988,0.9903474903474904,0.5363416988416988,3110082,용산구청,골목상권,2.853212317831808,2.7640068066361345,0.5,67132462.94736843,18.0,1,1275516796,Q4_레드오션,False,0.7633445945945946,27.7027027027027,87.74131274131274,68.24324324324324,21.71814671814672,90.63706563706563,1,31.467181467181465,"6호선 한강진역, nan 서빙고역",10.0,6410.0,2938264.0,551.0,5.07484
85,0.451496138996139,0.7632722007722008,0.1882239382239382,0.7147683397683398,0.8117760617760618,0.7147683397683398,3120236,장지역(가든파이브),발달상권,1.1173756796857075,1.1064779674907708,1.0,63160636.58122744,29.77777777777778,0,1943944037,Q1_검증시장공백,False,0.7632722007722008,82.33590733590734,92.85714285714286,84.74903474903475,2.7027027027027026,73.64864864864865,1,31.467181467181465,8호선 문정역,40.0,12402.0,3435366.0,83.0,2.24073
86,0.3326254826254826,0.7631274131274131,0.0694980694980694,0.5957528957528958,0.9305019305019304,0.5957528957528958,3110738,문성초등학교,골목상권,1.8746859775947868,0.2295819882639591,1.0,37179118.77647059,9.625,0,395028137,Q1_검증시장공백,False,0.7631274131274131,61.58301158301158,35.714285714285715,10.617760617760617,68.05019305019306,58.059845559845556,1,31.467181467181465,2호선 구로디지털단지역,22.0,479.0,2269506.0,1975.0,1.3674499999999998
87,0.3688585907335907,0.7626809845559845,0.1061776061776061,0.6315395752895753,0.8938223938223938,0.6315395752895753,3110814,서울지방병무청,골목상권,1.6287668435525298,1.4567111759084308,1.0,53029573.76470588,4.666666666666667,0,300500918,Q1_검증시장공백,False,0.7626809845559845,57.818532818532816,62.06563706563707,42.760617760617755,67.18146718146718,33.204633204633204,3,92.76061776061776,"1호선 대방역, 7호선 보라매역, 7호선 신대방삼거리역, 1호선, 5호선 신길역, 7호선 신풍역",20.0,1161.0,2564661.0,1905.0,0.71765
88,0.3489864864864865,0.7621138996138996,0.0868725868725869,0.6111003861003861,0.9131274131274132,0.6111003861003861,3110383,덕성여대시반거리,골목상권,1.740202371131332,1.523030856871986,1.0,20548858.322580647,10.625,0,238880478,Q1_검증시장공백,False,0.7621138996138996,4.826254826254826,18.001930501930502,24.227799227799228,13.658301158301159,0.9652509652509652,0,3.2335907335907335,"nan 4.19민주묘지역, nan 솔밭공원역, nan 가오리역, nan 북한산우이역",3.0,259.0,2387022.0,385.0,0.01069
89,0.3034990347490346,0.7619932432432432,0.0415057915057914,0.565492277992278,0.9584942084942084,0.565492277992278,3110313,안암역 3번,골목상권,2.146953468353772,2.435115273991421,1.0,43976101.94656488,13.555555555555555,0,640096595,Q1_검증시장공백,False,0.7619932432432432,61.58301158301158,32.528957528957534,67.85714285714286,43.43629343629344,42.760617760617755,1,31.467181467181465,6호선 안암역,22.0,442.0,2933763.0,1103.0,0.8954033333333333
90,0.3439430501930501,0.7618967181467181,0.082046332046332,0.6058397683397683,0.917953667953668,0.6058397683397683,3110068,남영역 1번,골목상권,1.7672615117334765,1.826014415400981,1.0,33158644.48421053,20.11111111111111,0,700015828,Q1_검증시장공백,False,0.7618967181467181,63.51351351351351,54.826254826254825,84.65250965250965,85.13513513513513,65.63706563706563,1,31.467181467181465,1호선 남영역,23.0,857.0,3433048.0,3074.0,1.6333433333333334
91,0.3897200772200772,0.7613416988416988,0.1283783783783784,0.6510617760617761,0.8716216216216216,0.6510617760617761,3110096,한남힐사이드아파트,골목상권,1.4388794402206069,1.3271126301961058,1.0,36338300.21621621,8.25,0,336129277,Q1_검증시장공백,False,0.7613416988416988,0.8204633204633204,66.02316602316603,85.32818532818533,15.444015444015443,90.63706563706563,1,31.467181467181465,6호선 한강진역,1.0,1356.0,3453789.0,424.0,5.07484
